,x,y,angle,dist,drift
5531,507,48,146.309932474,3.60555127546,2.2360679775
5532,503,51,143.130102354,5.0,2.2360679775
5533,500,51,180.0,3.0,7.81024967591
5534,496,52,165.963756532,4.12310562562,2.2360679775
5535,493,51,-161.565051177,3.16227766017,5.83095189485
5536,487,49,-161.565051177,6.32455532034,0.0
5537,483,47,-153.434948823,4.472135955,8.24621125124
5538,477,46,-170.537677792,6.0827625303,3.60555127546
5539,468,48,167.471192291,9.21954445729,5.0
5540,467,43,-101.309932474,5.09901951359,19.2353840617
5541,459,44,172.874983651,8.0622577483,12.5299640861
5542,452,42,-164.054604099,7.28010988928,9.8488578018
5543,447,44,158.198590514,5.38516480713,10.8166538264
5544,438,40,-156.037511025,9.8488578018,8.0622577483
5545,432,43,153.434948823,6.7082039325,16.2788205961
5546,421,40,-164.744881297,11.401754251,9.05538513814
5547,419,42,135.0,2.82842712475,21.5406592285
5548,410,40,-167.471192291,9.21954445729,7.81024967591
5549,410,40,0.0,0.0,18.4390889146
5550,403,40,180.0,7.0,7.0
5551,399,40,180.0,4.0,10.0
5552,390,40,180.0,9.0,1.0
5553,381,40,180.0,9.0,9.0
5554,381,41,90.0,1.0,18.0277563773
5555,371,39,-168.690067526,10.1980390272,10.7703296143
5556,370,39,180.0,1.0,19.4164878389
5557,360,38,-174.289406863,10.0498756211,8.0622577483
5558,358,41,123.690067526,3.60555127546,18.6815416923
5559,349,42,173.659808254,9.05538513814,7.07106781187
5560,346,43,161.565051177,3.16227766017,15.0332963784
5561,335,44,174.805571092,11.0453610172,5.09901951359
5562,334,45,135.0,1.41421356237,21.0237960416
5563,326,45,180.0,8.0,6.32455532034
5564,322,49,135.0,5.65685424949,12.6491106407
5565,315,50,171.869897646,7.07106781187,7.07106781187
5566,305,51,174.289406863,10.0498756211,4.12310562562
5567,299,55,146.309932474,7.21110255093,14.1421356237
5568,295,55,180.0,4.0,11.313708499
5569,283,58,165.963756532,12.3693168769,5.0
5570,286,57,-18.4349488229,3.16227766017,27.892651362
5571,274,65,146.309932474,14.4222051019,20.591260282
5572,269,69,141.340191746,6.40312423743,22.4722050542
5573,262,73,150.255118703,8.0622577483,5.0
5574,252,78,153.434948823,11.1803398875,5.0
5575,247,82,141.340191746,6.40312423743,16.1554944214
5576,242,87,135.0,7.07106781187,5.83095189485
5577,234,91,153.434948823,8.94427191,6.32455532034
5578,229,93,158.198590514,5.38516480713,12.5299640861
5579,226,97,126.869897646,5.0,7.0
5580,213,98,175.601294645,13.0384048104,9.89949493661
5581,207,100,161.565051177,6.32455532034,20.0
5582,198,101,173.659808254,9.05538513814,4.24264068712
5583,196,100,-153.434948823,2.2360679775,16.2788205961
5584,189,102,164.054604099,7.28010988928,5.0
5585,182,102,180.0,7.0,8.0622577483
5586,173,105,161.565051177,9.48683298051,5.83095189485
5587,169,106,165.963756532,4.12310562562,14.8660687473
5588,166,104,-146.309932474,3.60555127546,6.40312423743
5589,155,107,164.744881297,11.401754251,8.60232526704
5590,147,107,180.0,8.0,15.2315462117
5591,145,108,153.434948823,2.2360679775,14.0356688476
5592,136,105,-161.565051177,9.48683298051,7.07106781187
5593,121,112,154.983106522,16.5529453572,13.3416640641
5594,119,110,-135.0,2.82842712475,32.2490309932
5595,110,115,150.945395901,10.295630141,10.295630141
5596,98,115,180.0,12.0,11.6619037897
5597,94,115,180.0,4.0,20.0
5598,102,115,0.0,8.0,16.0
5599,108,117,18.4349488229,6.32455532034,10.1980390272
5600,109,119,63.4349488229,2.2360679775,11.1803398875
5601,105,123,135.0,5.65685424949,6.0
5602,107,129,71.5650511771,6.32455532034,10.1980390272
5603,106,133,104.036243468,4.12310562562,9.43398113206
5604,104,137,116.565051177,4.472135955,4.0
5605,102,147,101.309932474,10.1980390272,2.82842712475
5606,96,151,146.309932474,7.21110255093,16.1245154966
5607,94,158,105.945395901,7.28010988928,10.0498756211
5608,91,165,113.198590514,7.61577310586,7.07106781187
5609,91,168,90.0,3.0,12.5299640861
5610,89,177,102.528807709,9.21954445729,3.60555127546
5611,88,185,97.1250163489,8.0622577483,10.4403065089
5612,88,194,90.0,9.0,7.28010988928
5613,86,198,116.565051177,4.472135955,14.1421356237
5614,84,203,111.801409486,5.38516480713,3.60555127546
5615,87,210,66.8014094864,7.61577310586,7.61577310586
5616,91,216,56.309932474,7.21110255093,8.24621125124
5617,91,224,90.0,8.0,8.94427191
5618,94,229,59.0362434679,5.83095189485,11.401754251
5619,99,237,57.9946167919,9.43398113206,2.2360679775
5620,104,243,50.1944289077,7.81024967591,11.1803398875
5621,108,248,51.3401917459,6.40312423743,9.21954445729
5622,114,253,39.8055710923,7.81024967591,5.38516480713
5623,119,258,45.0,7.07106781187,8.60232526704
5624,128,266,41.6335393366,12.0415945788,2.2360679775
5625,133,269,30.9637565321,5.83095189485,18.3847763109
5626,140,275,40.601294645,9.21954445729,3.0
5627,146,279,33.690067526,7.21110255093,11.313708499
5628,151,282,30.9637565321,5.83095189485,8.60232526704
5629,163,287,22.619864948,13.0,2.2360679775
5630,169,293,45.0,8.48528137424,18.4390889146
5631,186,291,-6.70983680776,17.1172427686,14.8660687473
5632,190,291,0.0,4.0,30.2654919008
5633,187,300,108.434948823,9.48683298051,14.2126704036
5634,198,298,-10.3048464688,11.1803398875,26.2488094968
5635,203,295,-30.9637565321,5.83095189485,17.0293863659
5636,210,287,-48.8140748343,10.6301458127,3.60555127546
5637,217,282,-35.537677792,8.60232526704,13.0384048104
5638,224,279,-23.1985905136,7.61577310586,9.89949493661
5639,230,275,-33.690067526,7.21110255093,8.24621125124
5640,236,270,-39.8055710923,7.81024967591,6.7082039325
5641,241,265,-45.0,7.07106781187,8.60232526704
5642,250,260,-29.0546040991,10.295630141,5.09901951359
5643,256,256,-33.690067526,7.21110255093,13.416407865
5644,263,251,-35.537677792,8.60232526704,5.83095189485
5645,268,247,-38.6598082541,6.40312423743,10.8166538264
5646,273,244,-30.9637565321,5.83095189485,7.07106781187
5647,283,240,-21.8014094864,10.7703296143,2.0
5648,287,239,-14.0362434679,4.12310562562,17.4642491966
5649,288,236,-71.5650511771,3.16227766017,7.07106781187
5650,305,236,0.0,17.0,16.1554944214
5651,312,232,-29.7448812969,8.0622577483,27.2946881279
5652,319,232,0.0,7.0,10.6301458127
5653,320,231,-45.0,1.41421356237,13.0384048104
5654,317,228,-135.0,4.24264068712,5.09901951359
5655,331,227,-4.08561677997,14.0356688476,20.6155281281
5656,332,226,-45.0,1.41421356237,27.0185121722
5657,344,228,9.46232220803,12.1655250606,10.7703296143
5658,349,228,0.0,5.0,19.4164878389
5659,363,228,0.0,14.0,4.0
5660,370,231,23.1985905136,7.61577310586,21.2132034356
5661,379,233,12.5288077092,9.21954445729,6.40312423743
5662,384,237,38.6598082541,6.40312423743,13.0
5663,391,237,0.0,7.0,8.54400374532
5664,395,239,26.5650511771,4.472135955,10.1980390272
5665,399,241,26.5650511771,4.472135955,4.472135955
5666,408,244,18.4349488229,9.48683298051,1.41421356237
5667,415,246,15.9453959009,7.28010988928,11.7046999107
5668,422,248,15.9453959009,7.28010988928,7.28010988928
5669,427,251,30.9637565321,5.83095189485,9.05538513814
5670,438,258,32.4711922908,13.0384048104,1.41421356237
5671,441,259,18.4349488229,3.16227766017,23.0217288664
5672,447,263,33.690067526,7.21110255093,2.0
5673,454,267,29.7448812969,8.0622577483,6.40312423743
5674,463,271,23.9624889746,9.8488578018,6.40312423743
5675,467,274,36.8698976458,5.0,14.8660687473
5676,473,279,39.8055710923,7.81024967591,2.2360679775
5677,479,283,33.690067526,7.21110255093,8.48528137424
5678,482,285,33.690067526,3.60555127546,10.8166538264
5679,488,288,26.5650511771,6.7082039325,1.0
5680,493,291,30.9637565321,5.83095189485,7.61577310586
5681,502,296,29.0546040991,10.295630141,1.41421356237
5682,507,300,38.6598082541,6.40312423743,14.3178210633
5683,516,305,29.0546040991,10.295630141,3.16227766017
5684,520,308,36.8698976458,5.0,15.6524758425
5685,522,310,45.0,2.82842712475,7.21110255093
5686,526,310,0.0,4.0,4.0
5687,527,308,-63.4349488229,2.2360679775,7.28010988928
5688,532,311,30.9637565321,5.83095189485,7.61577310586
5689,541,308,-18.4349488229,9.48683298051,9.05538513814
5690,551,306,-11.309932474,10.1980390272,8.94427191
5691,554,305,-18.4349488229,3.16227766017,17.2626765016
5692,549,308,149.036243468,5.83095189485,12.0830459736
5693,545,311,143.130102354,5.0,6.7082039325
5694,547,303,-75.9637565321,8.24621125124,17.2046505341
5695,541,300,-153.434948823,6.7082039325,16.4012194669
5696,537,297,-143.130102354,5.0,8.54400374532
5697,537,294,-90.0,3.0,8.54400374532
5698,532,288,-129.805571092,7.81024967591,5.0
5699,530,284,-116.565051177,4.472135955,11.313708499
5700,527,280,-126.869897646,5.0,4.12310562562
5701,521,276,-146.309932474,7.21110255093,4.0
5702,518,274,-146.309932474,3.60555127546,10.8166538264
5703,511,264,-124.992020199,12.2065556157,6.0827625303
5704,508,260,-126.869897646,5.0,19.4164878389
5705,499,256,-156.037511025,9.8488578018,5.0
5706,488,249,-147.528807709,13.0384048104,7.07106781187
5707,478,243,-149.036243468,11.6619037897,14.4222051019
5708,477,236,-98.1301023542,7.07106781187,19.6468827044
5709,477,233,-90.0,3.0,11.1803398875
5710,471,228,-140.194428908,7.81024967591,6.0827625303
5711,475,226,-26.5650511771,4.472135955,17.88854382
5712,466,214,-126.869897646,15.0,18.7882942281
5713,463,209,-120.963756532,5.83095189485,24.2074368738
5714,462,201,-97.1250163489,8.0622577483,5.38516480713
5715,459,193,-110.55604522,8.54400374532,8.0622577483
5716,460,191,-63.4349488229,2.2360679775,15.6524758425
5717,456,181,-111.801409486,10.7703296143,8.48528137424
5718,453,174,-113.198590514,7.61577310586,13.9283882772
5719,453,166,-90.0,8.0,8.48528137424
5720,456,172,63.4349488229,6.7082039325,22.2036033112
5721,458,159,-81.2538377374,13.152946438,25.3179778023
5722,456,152,-105.945395901,7.28010988928,19.9248588452
5723,460,143,-66.0375110254,9.8488578018,9.43398113206
5724,461,140,-71.5650511771,3.16227766017,16.5529453572
5725,463,135,-68.1985905136,5.38516480713,1.0
5726,465,127,-75.9637565321,8.24621125124,2.82842712475
5727,468,120,-66.8014094864,7.61577310586,9.05538513814
5728,469,115,-78.690067526,5.09901951359,10.295630141
5729,472,108,-66.8014094864,7.61577310586,3.16227766017
5730,475,102,-63.4349488229,6.7082039325,8.54400374532
5731,475,100,-90.0,2.0,11.6619037897
5732,478,94,-63.4349488229,6.7082039325,3.60555127546
5733,484,84,-59.0362434679,11.6619037897,2.0
5734,485,81,-71.5650511771,3.16227766017,20.2484567313
5735,488,72,-71.5650511771,9.48683298051,3.16227766017
5736,493,67,-45.0,7.07106781187,13.0384048104
5737,497,64,-36.8698976458,5.0,9.21954445729
5738,499,61,-56.309932474,3.60555127546,6.7082039325
5739,502,55,-63.4349488229,6.7082039325,1.0
5740,507,47,-57.9946167919,9.43398113206,4.12310562562
5741,508,47,0.0,1.0,18.3575597507
5742,510,50,56.309932474,3.60555127546,3.0
5743,511,49,-45.0,1.41421356237,7.61577310586
5744,523,48,-4.76364169073,12.0415945788,10.0498756211
5745,521,51,123.690067526,3.60555127546,26.4764045897
5746,532,51,0.0,11.0,16.1554944214
5747,533,52,45.0,1.41421356237,21.0237960416
5748,539,53,9.46232220803,6.0827625303,4.12310562562
5749,539,51,-90.0,2.0,12.6491106407
5750,541,47,-63.4349488229,4.472135955,2.0
5751,539,48,153.434948823,2.2360679775,10.8166538264
5752,540,44,-75.9637565321,4.12310562562,7.81024967591
5753,534,48,146.309932474,7.21110255093,14.4222051019
5754,536,48,0.0,2.0,16.1245154966
5755,533,49,161.565051177,3.16227766017,7.07106781187
5756,534,48,-45.0,1.41421356237,7.61577310586
5757,534,48,0.0,0.0,2.82842712475
5758,534,45,-90.0,3.0,3.0
5759,536,45,0.0,2.0,6.32455532034
5760,547,46,5.19442890773,11.0453610172,7.07106781187
5761,540,47,171.869897646,7.07106781187,29.0172362571
5762,543,48,18.4349488229,3.16227766017,17.0293863659
5763,546,53,59.0362434679,5.83095189485,4.24264068712
5764,548,57,63.4349488229,4.472135955,7.21110255093
5765,548,59,90.0,2.0,7.21110255093
5766,548,60,90.0,1.0,3.0
5767,551,76,79.3803447238,16.2788205961,14.3178210633
5768,551,81,90.0,5.0,27.6586333719
5769,551,88,90.0,7.0,3.0
5770,551,95,90.0,7.0,7.0
5771,554,107,75.9637565321,12.3693168769,3.60555127546
5772,552,109,135.0,2.82842712475,23.4093998214
5773,549,111,146.309932474,3.60555127546,2.2360679775
5774,549,121,90.0,10.0,8.48528137424
5775,543,120,-170.537677792,6.0827625303,21.8403296678
5776,540,130,106.699244234,10.4403065089,15.0
5777,537,139,108.434948823,9.48683298051,11.401754251
5778,537,149,90.0,10.0,10.0
5779,537,154,90.0,5.0,15.0
5780,531,168,113.198590514,15.2315462117,7.21110255093
5781,530,175,98.1301023542,7.07106781187,23.7065391823
5782,529,181,99.462322208,6.0827625303,8.0622577483
5783,528,188,98.1301023542,7.07106781187,5.09901951359
5784,526,193,111.801409486,5.38516480713,9.0
5785,520,200,130.601294645,9.21954445729,3.60555127546
5786,520,209,90.0,9.0,13.0
5787,518,223,98.1301023542,14.1421356237,4.472135955
5788,518,225,90.0,2.0,26.3058928759
5789,516,229,116.565051177,4.472135955,2.0
5790,516,241,90.0,12.0,5.65685424949
5791,515,252,95.1944289077,11.0453610172,13.0384048104
5792,517,268,82.8749836511,16.1245154966,7.21110255093
5793,512,270,158.198590514,5.38516480713,31.3209195267
5794,509,284,102.094757077,14.3178210633,12.2065556157
5795,508,278,-99.462322208,6.0827625303,34.3656805549
5796,506,294,97.1250163489,16.1245154966,28.0
5797,506,300,90.0,6.0,26.3058928759
5798,502,311,109.983106522,11.7046999107,4.12310562562
5799,500,311,180.0,2.0,22.803508502
5800,499,307,-104.036243468,4.12310562562,5.0
5801,496,307,180.0,3.0,8.0622577483
5802,491,306,-168.690067526,5.09901951359,1.41421356237
5803,489,307,153.434948823,2.2360679775,8.54400374532
5804,488,307,180.0,1.0,3.60555127546
5805,480,307,180.0,8.0,6.0
5806,472,306,-172.874983651,8.0622577483,8.0622577483
5807,467,306,180.0,5.0,11.1803398875
5808,459,303,-159.44395478,8.54400374532,3.60555127546
5809,456,303,180.0,3.0,14.3178210633
5810,449,298,-144.462322208,8.60232526704,5.09901951359
5811,439,295,-163.300755766,10.4403065089,8.0622577483
5812,426,291,-162.897271031,13.6014705087,7.28010988928
5813,421,288,-149.036243468,5.83095189485,21.5870331449
5814,413,283,-147.994616792,9.43398113206,2.2360679775
5815,403,275,-141.340191746,12.8062484749,6.32455532034
5816,401,272,-123.690067526,3.60555127546,22.2036033112
5817,393,269,-159.44395478,8.54400374532,5.0
5818,387,267,-161.565051177,6.32455532034,10.7703296143
5819,382,264,-149.036243468,5.83095189485,7.07106781187
5820,374,260,-153.434948823,8.94427191,2.82842712475
5821,368,256,-146.309932474,7.21110255093,10.7703296143
5822,365,253,-135.0,4.24264068712,10.295630141
5823,358,248,-144.462322208,8.60232526704,1.41421356237
5824,347,244,-160.016893478,11.7046999107,6.7082039325
5825,342,237,-125.537677792,8.60232526704,17.0293863659
5826,337,235,-158.198590514,5.38516480713,13.0
5827,333,230,-128.659808254,6.40312423743,6.0827625303
5828,327,227,-153.434948823,6.7082039325,7.28010988928
5829,323,223,-135.0,5.65685424949,8.24621125124
5830,319,220,-143.130102354,5.0,6.40312423743
5831,313,215,-140.194428908,7.81024967591,2.2360679775
5832,305,213,-165.963756532,8.24621125124,8.94427191
5833,300,210,-149.036243468,5.83095189485,11.0453610172
5834,294,202,-126.869897646,10.0,4.472135955
5835,286,195,-138.814074834,10.6301458127,9.8488578018
5836,283,192,-135.0,4.24264068712,17.0293863659
5837,281,188,-116.565051177,4.472135955,4.472135955
5838,275,182,-135.0,8.48528137424,2.82842712475
5839,272,178,-126.869897646,5.0,12.0415945788
5840,266,172,-135.0,8.48528137424,2.0
5841,263,169,-135.0,4.24264068712,12.7279220614
5842,254,163,-146.309932474,10.8166538264,3.0
5843,253,161,-116.565051177,2.2360679775,19.7230829233
5844,248,155,-129.805571092,7.81024967591,3.60555127546
5845,244,150,-128.659808254,6.40312423743,9.21954445729
5846,236,143,-138.814074834,10.6301458127,3.0
5847,234,139,-116.565051177,4.472135955,17.2046505341
5848,227,131,-131.185925166,10.6301458127,3.0
5849,225,133,135.0,2.82842712475,21.6333076528
5850,222,120,-102.994616792,13.3416640641,17.0293863659
5851,217,114,-129.805571092,7.81024967591,20.0249843945
5852,215,108,-108.434948823,6.32455532034,10.0
5853,209,103,-140.194428908,7.81024967591,7.28010988928
5854,204,94,-119.054604099,10.295630141,7.07106781187
5855,200,86,-116.565051177,8.94427191,11.6619037897
5856,194,81,-140.194428908,7.81024967591,11.1803398875
5857,190,73,-116.565051177,8.94427191,8.24621125124
5858,188,65,-104.036243468,8.24621125124,10.0
5859,189,60,-78.690067526,5.09901951359,12.0830459736
5860,184,57,-149.036243468,5.83095189485,9.89949493661
5861,175,53,-156.037511025,9.8488578018,2.2360679775
5862,172,49,-126.869897646,5.0,15.5241746963
5863,167,47,-158.198590514,5.38516480713,6.0827625303
5864,170,48,18.4349488229,3.16227766017,13.9283882772
5865,169,51,108.434948823,3.16227766017,7.07106781187
5866,164,52,168.690067526,5.09901951359,5.83095189485
5867,159,57,135.0,7.07106781187,5.83095189485
5868,155,59,153.434948823,4.472135955,10.0
5869,149,65,135.0,8.48528137424,2.82842712475
5870,146,73,110.55604522,8.54400374532,9.8488578018
5871,140,78,140.194428908,7.81024967591,11.0
5872,136,88,111.801409486,10.7703296143,8.0
5873,132,95,119.744881297,8.0622577483,13.6014705087
5874,129,105,106.699244234,10.4403065089,6.40312423743
5875,127,113,104.036243468,8.24621125124,12.6491106407
5876,127,121,90.0,8.0,8.94427191
5877,125,129,104.036243468,8.24621125124,8.24621125124
5878,123,137,104.036243468,8.24621125124,8.24621125124
5879,122,144,98.1301023542,7.07106781187,9.48683298051
5880,120,152,104.036243468,8.24621125124,6.0
5881,116,160,116.565051177,8.94427191,8.0
5882,115,170,95.7105931375,10.0498756211,9.21954445729
5883,114,174,104.036243468,4.12310562562,16.0312195419
5884,112,182,104.036243468,8.24621125124,0.0
5885,110,188,108.434948823,6.32455532034,10.1980390272
5886,109,196,97.1250163489,8.0622577483,5.0
5887,110,201,78.690067526,5.09901951359,11.401754251
5888,107,213,104.036243468,12.3693168769,5.38516480713
5889,105,219,108.434948823,6.32455532034,18.4390889146
5890,107,226,74.0546040991,7.28010988928,7.81024967591
5891,106,233,98.1301023542,7.07106781187,8.60232526704
5892,107,241,82.8749836511,8.0622577483,6.7082039325
5893,107,249,90.0,8.0,8.24621125124
5894,108,256,81.8698976458,7.07106781187,9.05538513814
5895,109,261,78.690067526,5.09901951359,9.05538513814
5896,111,275,81.8698976458,14.1421356237,4.0
5897,113,282,74.0546040991,7.28010988928,21.0950231097
5898,115,292,78.690067526,10.1980390272,4.472135955
5899,117,298,71.5650511771,6.32455532034,14.1421356237
5900,119,305,74.0546040991,7.28010988928,5.38516480713
5901,121,311,71.5650511771,6.32455532034,8.24621125124
5902,122,315,75.9637565321,4.12310562562,8.54400374532
5903,122,306,-90.0,9.0,17.1172427686
5904,123,307,45.0,1.41421356237,19.0262975904
5905,125,307,0.0,2.0,2.0
5906,127,307,0.0,2.0,2.0
5907,131,310,36.8698976458,5.0,3.0
5908,133,309,-26.5650511771,2.2360679775,9.21954445729
5909,138,312,30.9637565321,5.83095189485,5.09901951359
5910,139,309,-71.5650511771,3.16227766017,12.7279220614
